from	to	combined_score
9606.ENSP00000347168	9606.ENSP00000443017	979
9606.ENSP00000347168	9606.ENSP00000443017	979
9606.ENSP00000348924	9606.ENSP00000443017	930
9606.ENSP00000348924	9606.ENSP00000443017	930
9606.ENSP00000352252	9606.ENSP00000443017	995
9606.ENSP00000352252	9606.ENSP00000443017	995
9606.ENSP00000352516	9606.ENSP00000443017	676
9606.ENSP00000352516	9606.ENSP00000443017	676
9606.ENSP00000355759	9606.ENSP00000443017	485
9606.ENSP00000355759	9606.ENSP00000443017	485
9606.ENSP00000358160	9606.ENSP00000443017	994
9606.ENSP00000358160	9606.ENSP00000443017	994
9606.ENSP00000362018	9606.ENSP00000443017	424
9606.ENSP00000362018	9606.ENSP00000443017	424
9606.ENSP00000366618	9606.ENSP00000443017	600
9606.ENSP00000366618	9606.ENSP00000443017	600
9606.ENSP00000366956	9606.ENSP00000443017	980
9606.ENSP00000366956	9606.ENSP00000443017	980
9606.ENSP00000366962	9606.ENSP00000443017	930
9606.ENSP00000366962	9606.ENSP00000443017	930
9606.ENSP00000366974	9606.ENSP00000443017	980
9606.ENSP00000366974	9606.ENSP00000443017	980
9606.ENSP00000366999	9606.ENSP00000443017	995
9606.ENSP00000366999	9606.ENSP00000443017	995
9606.ENSP00000367034	9606.ENSP00000443017	979
9606.ENSP00000367034	9606.ENSP00000443017	979
9606.ENSP00000370109	9606.ENSP00000443017	854
9606.ENSP00000370109	9606.ENSP00000443017	854
9606.ENSP00000386239	9606.ENSP00000443017	843
9606.ENSP00000386239	9606.ENSP00000443017	843
9606.ENSP00000418960	9606.ENSP00000443017	512
9606.ENSP00000418960	9606.ENSP00000443017	512
9606.ENSP00000434024	9606.ENSP00000443017	952
9606.ENSP00000434024	9606.ENSP00000443017	952
9606.ENSP00000216911	9606.ENSP00000443647	769
9606.ENSP00000216911	9606.ENSP00000443647	769
9606.ENSP00000260810	9606.ENSP00000443647	403
9606.ENSP00000260810	9606.ENSP00000443647	403
9606.ENSP00000216297	9606.ENSP00000445633	877
9606.ENSP00000216297	9606.ENSP00000445633	877
9606.ENSP00000244537	9606.ENSP00000445633	936
9606.ENSP00000244537	9606.ENSP00000445633	936
9606.ENSP00000278412	9606.ENSP00000445633	856
9606.ENSP00000278412	9606.ENSP00000445633	856
9606.ENSP00000289316	9606.ENSP00000445633	518
9606.ENSP00000289316	9606.ENSP00000445633	518
9606.ENSP00000321744	9606.ENSP00000445633	861
9606.ENSP00000321744	9606.ENSP00000445633	861
9606.ENSP00000332790	9606.ENSP00000445633	585
9606.ENSP00000332790	9606.ENSP00000445633	585
9606.ENSP00000339566	9606.ENSP00000445633	567
9606.ENSP00000339566	9606.ENSP00000445633	567
9606.ENSP00000347168	9606.ENSP00000445633	937
9606.ENSP00000347168	9606.ENSP00000445633	937
9606.ENSP00000348924	9606.ENSP00000445633	904
9606.ENSP00000348924	9606.ENSP00000445633	904
9606.ENSP00000352252	9606.ENSP00000445633	953
9606.ENSP00000352252	9606.ENSP00000445633	953
9606.ENSP00000358160	9606.ENSP00000445633	955
9606.ENSP00000358160	9606.ENSP00000445633	955
9606.ENSP00000366956	9606.ENSP00000445633	937
9606.ENSP00000366956	9606.ENSP00000445633	937
9606.ENSP00000366962	9606.ENSP00000445633	930
9606.ENSP00000366962	9606.ENSP00000445633	930
9606.ENSP00000366974	9606.ENSP00000445633	938
9606.ENSP00000366974	9606.ENSP00000445633	938
9606.ENSP00000366999	9606.ENSP00000445633	949
9606.ENSP00000366999	9606.ENSP00000445633	949
9606.ENSP00000367034	9606.ENSP00000445633	934
9606.ENSP00000367034	9606.ENSP00000445633	934
9606.ENSP00000434024	9606.ENSP00000445633	504
9606.ENSP00000434024	9606.ENSP00000445633	504
9606.ENSP00000443017	9606.ENSP00000445633	934
9606.ENSP00000443017	9606.ENSP00000445633	934
9606.ENSP00000216297	9606.ENSP00000445831	481
9606.ENSP00000216297	9606.ENSP00000445831	481
9606.ENSP00000244537	9606.ENSP00000445831	533
9606.ENSP00000244537	9606.ENSP00000445831	533
9606.ENSP00000289316	9606.ENSP00000445831	644
9606.ENSP00000289316	9606.ENSP00000445831	644
9606.ENSP00000320147	9606.ENSP00000445831	623
9606.ENSP00000320147	9606.ENSP00000445831	623
9606.ENSP00000332790	9606.ENSP00000445831	979
9606.ENSP00000332790	9606.ENSP00000445831	979
9606.ENSP00000347168	9606.ENSP00000445831	508
9606.ENSP00000347168	9606.ENSP00000445831	508
9606.ENSP00000352252	9606.ENSP00000445831	562
9606.ENSP00000352252	9606.ENSP00000445831	562
9606.ENSP00000358160	9606.ENSP00000445831	570
9606.ENSP00000358160	9606.ENSP00000445831	570
9606.ENSP00000366618	9606.ENSP00000445831	560
9606.ENSP00000366618	9606.ENSP00000445831	560
9606.ENSP00000366956	9606.ENSP00000445831	517
9606.ENSP00000366956	9606.ENSP00000445831	517
9606.ENSP00000366974	9606.ENSP00000445831	554
9606.ENSP00000366974	9606.ENSP00000445831	554
9606.ENSP00000366999	9606.ENSP00000445831	516
9606.ENSP00000366999	9606.ENSP00000445831	516
9606.ENSP00000367034	9606.ENSP00000445831	515
9606.ENSP00000367034	9606.ENSP00000445831	515
9606.ENSP00000434024	9606.ENSP00000445831	901
9606.ENSP00000434024	9606.ENSP00000445831	901
9606.ENSP00000443017	9606.ENSP00000445831	486
9606.ENSP00000443017	9606.ENSP00000445831	486
9606.ENSP00000399013	9606.ENSP00000447006	443
9606.ENSP00000399013	9606.ENSP00000447006	443
9606.ENSP00000447006	9606.ENSP00000447488	410
9606.ENSP00000447006	9606.ENSP00000447488	410
9606.ENSP00000055077	9606.ENSP00000450607	948
9606.ENSP00000055077	9606.ENSP00000450607	948
9606.ENSP00000209728	9606.ENSP00000450607	650
9606.ENSP00000209728	9606.ENSP00000450607	650
9606.ENSP00000216911	9606.ENSP00000450607	605
9606.ENSP00000216911	9606.ENSP00000450607	605
9606.ENSP00000233146	9606.ENSP00000450607	767
9606.ENSP00000233146	9606.ENSP00000450607	767
9606.ENSP00000255120	9606.ENSP00000450607	487
9606.ENSP00000255120	9606.ENSP00000450607	487
9606.ENSP00000260810	9606.ENSP00000450607	982
9606.ENSP00000260810	9606.ENSP00000450607	982
9606.ENSP00000263274	9606.ENSP00000450607	773
9606.ENSP00000263274	9606.ENSP00000450607	773
9606.ENSP00000264926	9606.ENSP00000450607	633
9606.ENSP00000264926	9606.ENSP00000450607	633
9606.ENSP00000265056	9606.ENSP00000450607	998
9606.ENSP00000265056	9606.ENSP00000450607	998
9606.ENSP00000265140	9606.ENSP00000450607	558
9606.ENSP00000265140	9606.ENSP00000450607	558
9606.ENSP00000265465	9606.ENSP00000450607	693
9606.ENSP00000265465	9606.ENSP00000450607	693
9606.ENSP00000267430	9606.ENSP00000450607	672
9606.ENSP00000267430	9606.ENSP00000450607	672
9606.ENSP00000278412	9606.ENSP00000450607	656
9606.ENSP00000278412	9606.ENSP00000450607	656
9606.ENSP00000286398	9606.ENSP00000450607	833
9606.ENSP00000286398	9606.ENSP00000450607	833
9606.ENSP00000299821	9606.ENSP00000450607	535
9606.ENSP00000299821	9606.ENSP00000450607	535
9606.ENSP00000300738	9606.ENSP00000450607	512
9606.ENSP00000300738	9606.ENSP00000450607	512
9606.ENSP00000301280	9606.ENSP00000450607	535
9606.ENSP00000301280	9606.ENSP00000450607	535
9606.ENSP00000305480	9606.ENSP00000450607	891
9606.ENSP00000305480	9606.ENSP00000450607	891
9606.ENSP00000307288	9606.ENSP00000450607	993
9606.ENSP00000307288	9606.ENSP00000450607	993
9606.ENSP00000310356	9606.ENSP00000450607	737
9606.ENSP00000310356	9606.ENSP00000450607	737
9606.ENSP00000313171	9606.ENSP00000450607	759
9606.ENSP00000313171	9606.ENSP00000450607	759
9606.ENSP00000313851	9606.ENSP00000450607	564
9606.ENSP00000313851	9606.ENSP00000450607	564
9606.ENSP00000315644	9606.ENSP00000450607	637
9606.ENSP00000315644	9606.ENSP00000450607	637
9606.ENSP00000317039	9606.ENSP00000450607	711
9606.ENSP00000317039	9606.ENSP00000450607	711
9606.ENSP00000322180	9606.ENSP00000450607	764
9606.ENSP00000322180	9606.ENSP00000450607	764
9606.ENSP00000322570	9606.ENSP00000450607	956
9606.ENSP00000322570	9606.ENSP00000450607	956
9606.ENSP00000323099	9606.ENSP00000450607	971
9606.ENSP00000323099	9606.ENSP00000450607	971
9606.ENSP00000323421	9606.ENSP00000450607	739
9606.ENSP00000323421	9606.ENSP00000450607	739
9606.ENSP00000323663	9606.ENSP00000450607	642
9606.ENSP00000323663	9606.ENSP00000450607	642
9606.ENSP00000325017	9606.ENSP00000450607	680
9606.ENSP00000325017	9606.ENSP00000450607	680
9606.ENSP00000325863	9606.ENSP00000450607	701
9606.ENSP00000325863	9606.ENSP00000450607	701
9606.ENSP00000328174	9606.ENSP00000450607	893
9606.ENSP00000328174	9606.ENSP00000450607	893
9606.ENSP00000328236	9606.ENSP00000450607	671
9606.ENSP00000328236	9606.ENSP00000450607	671
9606.ENSP00000349961	9606.ENSP00000450607	786
9606.ENSP00000349961	9606.ENSP00000450607	786
9606.ENSP00000351185	9606.ENSP00000450607	883
9606.ENSP00000351185	9606.ENSP00000450607	883
9606.ENSP00000353793	9606.ENSP00000450607	996
9606.ENSP00000353793	9606.ENSP00000450607	996
9606.ENSP00000354361	9606.ENSP00000450607	593
9606.ENSP00000354361	9606.ENSP00000450607	593
9606.ENSP00000354720	9606.ENSP00000450607	955
9606.ENSP00000354720	9606.ENSP00000450607	955
9606.ENSP00000355759	9606.ENSP00000450607	991
9606.ENSP00000355759	9606.ENSP00000450607	991
9606.ENSP00000363286	9606.ENSP00000450607	554
9606.ENSP00000363286	9606.ENSP00000450607	554
9606.ENSP00000368164	9606.ENSP00000450607	791
9606.ENSP00000368164	9606.ENSP00000450607	791
9606.ENSP00000368349	9606.ENSP00000450607	948
9606.ENSP00000368349	9606.ENSP00000450607	948
9606.ENSP00000368458	9606.ENSP00000450607	755
9606.ENSP00000368458	9606.ENSP00000450607	755
9606.ENSP00000377793	9606.ENSP00000450607	443
9606.ENSP00000377793	9606.ENSP00000450607	443
9606.ENSP00000384048	9606.ENSP00000450607	580
9606.ENSP00000384048	9606.ENSP00000450607	580
9606.ENSP00000408295	9606.ENSP00000450607	957
9606.ENSP00000408295	9606.ENSP00000450607	957
9606.ENSP00000418960	9606.ENSP00000450607	778
9606.ENSP00000418960	9606.ENSP00000450607	778
9606.ENSP00000433681	9606.ENSP00000450607	437
9606.ENSP00000433681	9606.ENSP00000450607	437
9606.ENSP00000434024	9606.ENSP00000450607	436
9606.ENSP00000434024	9606.ENSP00000450607	436
9606.ENSP00000209728	9606.ENSP00000462355	515
9606.ENSP00000209728	9606.ENSP00000462355	515
9606.ENSP00000209875	9606.ENSP00000462355	604
9606.ENSP00000209875	9606.ENSP00000462355	604
9606.ENSP00000216297	9606.ENSP00000462355	934
9606.ENSP00000216297	9606.ENSP00000462355	934
9606.ENSP00000244537	9606.ENSP00000462355	984
9606.ENSP00000244537	9606.ENSP00000462355	984
9606.ENSP00000244573	9606.ENSP00000462355	435
9606.ENSP00000244573	9606.ENSP00000462355	435
9606.ENSP00000255120	9606.ENSP00000462355	645
9606.ENSP00000255120	9606.ENSP00000462355	645
9606.ENSP00000264010	9606.ENSP00000462355	446
9606.ENSP00000264010	9606.ENSP00000462355	446
9606.ENSP00000265056	9606.ENSP00000462355	891
9606.ENSP00000265056	9606.ENSP00000462355	891
9606.ENSP00000273853	9606.ENSP00000462355	462
9606.ENSP00000273853	9606.ENSP00000462355	462
9606.ENSP00000278412	9606.ENSP00000462355	911
9606.ENSP00000278412	9606.ENSP00000462355	911
9606.ENSP00000278612	9606.ENSP00000462355	463
9606.ENSP00000278612	9606.ENSP00000462355	463
9606.ENSP00000287394	9606.ENSP00000462355	882
9606.ENSP00000287394	9606.ENSP00000462355	882
9606.ENSP00000289316	9606.ENSP00000462355	561
9606.ENSP00000289316	9606.ENSP00000462355	561
9606.ENSP00000290130	9606.ENSP00000462355	424
9606.ENSP00000290130	9606.ENSP00000462355	424
9606.ENSP00000301280	9606.ENSP00000462355	460
9606.ENSP00000301280	9606.ENSP00000462355	460
9606.ENSP00000307288	9606.ENSP00000462355	440
9606.ENSP00000307288	9606.ENSP00000462355	440
9606.ENSP00000320147	9606.ENSP00000462355	601
9606.ENSP00000320147	9606.ENSP00000462355	601
9606.ENSP00000321744	9606.ENSP00000462355	927
9606.ENSP00000321744	9606.ENSP00000462355	927
9606.ENSP00000332790	9606.ENSP00000462355	475
9606.ENSP00000332790	9606.ENSP00000462355	475
9606.ENSP00000339566	9606.ENSP00000462355	539
9606.ENSP00000339566	9606.ENSP00000462355	539
9606.ENSP00000340271	9606.ENSP00000462355	603
9606.ENSP00000340271	9606.ENSP00000462355	603
9606.ENSP00000342434	9606.ENSP00000462355	435
9606.ENSP00000342434	9606.ENSP00000462355	435
9606.ENSP00000346997	9606.ENSP00000462355	550
9606.ENSP00000346997	9606.ENSP00000462355	550
9606.ENSP00000347168	9606.ENSP00000462355	979
9606.ENSP00000347168	9606.ENSP00000462355	979
9606.ENSP00000348924	9606.ENSP00000462355	928
9606.ENSP00000348924	9606.ENSP00000462355	928
9606.ENSP00000352252	9606.ENSP00000462355	994
9606.ENSP00000352252	9606.ENSP00000462355	994
9606.ENSP00000352516	9606.ENSP00000462355	676
9606.ENSP00000352516	9606.ENSP00000462355	676
9606.ENSP00000355759	9606.ENSP00000462355	485
9606.ENSP00000355759	9606.ENSP00000462355	485
9606.ENSP00000358160	9606.ENSP00000462355	994
9606.ENSP00000358160	9606.ENSP00000462355	994
9606.ENSP00000362018	9606.ENSP00000462355	424
9606.ENSP00000362018	9606.ENSP00000462355	424
9606.ENSP00000366618	9606.ENSP00000462355	579
9606.ENSP00000366618	9606.ENSP00000462355	579
9606.ENSP00000366956	9606.ENSP00000462355	979
9606.ENSP00000366956	9606.ENSP00000462355	979
9606.ENSP00000366962	9606.ENSP00000462355	925
9606.ENSP00000366962	9606.ENSP00000462355	925
9606.ENSP00000366974	9606.ENSP00000462355	979
9606.ENSP00000366974	9606.ENSP00000462355	979
9606.ENSP00000366999	9606.ENSP00000462355	995
9606.ENSP00000366999	9606.ENSP00000462355	995
9606.ENSP00000367034	9606.ENSP00000462355	979
9606.ENSP00000367034	9606.ENSP00000462355	979
9606.ENSP00000370109	9606.ENSP00000462355	854
9606.ENSP00000370109	9606.ENSP00000462355	854
9606.ENSP00000386239	9606.ENSP00000462355	843
9606.ENSP00000386239	9606.ENSP00000462355	843
9606.ENSP00000418960	9606.ENSP00000462355	512
9606.ENSP00000418960	9606.ENSP00000462355	512
9606.ENSP00000434024	9606.ENSP00000462355	937
9606.ENSP00000434024	9606.ENSP00000462355	937
9606.ENSP00000443017	9606.ENSP00000462355	979
9606.ENSP00000443017	9606.ENSP00000462355	979
9606.ENSP00000445633	9606.ENSP00000462355	932
9606.ENSP00000445633	9606.ENSP00000462355	932
9606.ENSP00000445831	9606.ENSP00000462355	478
9606.ENSP00000445831	9606.ENSP00000462355	478
9606.ENSP00000209728	9606.ENSP00000462667	515
9606.ENSP00000209728	9606.ENSP00000462667	515
9606.ENSP00000209875	9606.ENSP00000462667	604
9606.ENSP00000209875	9606.ENSP00000462667	604
9606.ENSP00000216297	9606.ENSP00000462667	934
9606.ENSP00000216297	9606.ENSP00000462667	934
9606.ENSP00000244537	9606.ENSP00000462667	979
9606.ENSP00000244537	9606.ENSP00000462667	979
9606.ENSP00000244573	9606.ENSP00000462667	435
9606.ENSP00000244573	9606.ENSP00000462667	435
9606.ENSP00000255120	9606.ENSP00000462667	645
9606.ENSP00000255120	9606.ENSP00000462667	645
9606.ENSP00000264010	9606.ENSP00000462667	446
9606.ENSP00000264010	9606.ENSP00000462667	446
9606.ENSP00000265056	9606.ENSP00000462667	891
9606.ENSP00000265056	9606.ENSP00000462667	891
9606.ENSP00000273853	9606.ENSP00000462667	462
9606.ENSP00000273853	9606.ENSP00000462667	462
9606.ENSP00000278412	9606.ENSP00000462667	911
9606.ENSP00000278412	9606.ENSP00000462667	911
9606.ENSP00000278612	9606.ENSP00000462667	463
9606.ENSP00000278612	9606.ENSP00000462667	463
9606.ENSP00000287394	9606.ENSP00000462667	882
9606.ENSP00000287394	9606.ENSP00000462667	882
9606.ENSP00000289316	9606.ENSP00000462667	600
9606.ENSP00000289316	9606.ENSP00000462667	600
9606.ENSP00000290130	9606.ENSP00000462667	424
9606.ENSP00000290130	9606.ENSP00000462667	424
9606.ENSP00000301280	9606.ENSP00000462667	460
9606.ENSP00000301280	9606.ENSP00000462667	460
9606.ENSP00000307288	9606.ENSP00000462667	440
9606.ENSP00000307288	9606.ENSP00000462667	440
9606.ENSP00000320147	9606.ENSP00000462667	603
9606.ENSP00000320147	9606.ENSP00000462667	603
9606.ENSP00000321744	9606.ENSP00000462667	934
9606.ENSP00000321744	9606.ENSP00000462667	934
9606.ENSP00000332790	9606.ENSP00000462667	527
9606.ENSP00000332790	9606.ENSP00000462667	527
9606.ENSP00000339566	9606.ENSP00000462667	565
9606.ENSP00000339566	9606.ENSP00000462667	565
9606.ENSP00000340271	9606.ENSP00000462667	603
9606.ENSP00000340271	9606.ENSP00000462667	603
9606.ENSP00000342434	9606.ENSP00000462667	435
9606.ENSP00000342434	9606.ENSP00000462667	435
9606.ENSP00000346997	9606.ENSP00000462667	550
9606.ENSP00000346997	9606.ENSP00000462667	550
9606.ENSP00000347168	9606.ENSP00000462667	981
9606.ENSP00000347168	9606.ENSP00000462667	981
9606.ENSP00000348924	9606.ENSP00000462667	934
9606.ENSP00000348924	9606.ENSP00000462667	934
9606.ENSP00000352252	9606.ENSP00000462667	994
9606.ENSP00000352252	9606.ENSP00000462667	994
9606.ENSP00000352516	9606.ENSP00000462667	676
9606.ENSP00000352516	9606.ENSP00000462667	676
9606.ENSP00000355759	9606.ENSP00000462667	485
9606.ENSP00000355759	9606.ENSP00000462667	485
9606.ENSP00000358160	9606.ENSP00000462667	994
9606.ENSP00000358160	9606.ENSP00000462667	994
9606.ENSP00000362018	9606.ENSP00000462667	424
9606.ENSP00000362018	9606.ENSP00000462667	424
9606.ENSP00000366618	9606.ENSP00000462667	622
9606.ENSP00000366618	9606.ENSP00000462667	622
9606.ENSP00000366956	9606.ENSP00000462667	980
9606.ENSP00000366956	9606.ENSP00000462667	980
9606.ENSP00000366962	9606.ENSP00000462667	931
9606.ENSP00000366962	9606.ENSP00000462667	931
9606.ENSP00000366974	9606.ENSP00000462667	981
9606.ENSP00000366974	9606.ENSP00000462667	981
9606.ENSP00000366999	9606.ENSP00000462667	995
9606.ENSP00000366999	9606.ENSP00000462667	995
9606.ENSP00000367034	9606.ENSP00000462667	979
9606.ENSP00000367034	9606.ENSP00000462667	979
9606.ENSP00000370109	9606.ENSP00000462667	854
9606.ENSP00000370109	9606.ENSP00000462667	854
9606.ENSP00000386239	9606.ENSP00000462667	843
9606.ENSP00000386239	9606.ENSP00000462667	843
9606.ENSP00000418960	9606.ENSP00000462667	512
9606.ENSP00000418960	9606.ENSP00000462667	512
9606.ENSP00000434024	9606.ENSP00000462667	937
9606.ENSP00000434024	9606.ENSP00000462667	937
