"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1902749","regulation of cell cycle G2/M phase transition",116,0.446957575127159,1.82280586349938,1.98222005475821e-05,0.000846079970135285,0.000723236366817498,2626,"tags=25%, list=11%, signal=22%","219736/995/4998/63967/9212/983/1063/641/9928/990/5347/26271/79915/993/994/9088/90381/672/51514/891/580/6790/80174/6240/1017/8317/29980/11073/22976"
"GO:0051298","centrosome duplication",74,0.512209219336835,1.93270346959919,2.06141858903187e-05,0.000873599749194718,0.000746760508417709,6411,"tags=62%, list=27%, signal=45%","675/10403/159989/284403/899/672/55722/6491/22995/10733/163786/1017/55835/9738/25914/29901/9662/348654/26548/54820/92421/64793/55125/85459/9793/23636/56890/7517/55226/55755/221908/7840/7514/22994/26973/80817/4869/23411/10432/9639/80254/26005/100653515/79959/153241/152185"
"GO:0015711","organic anion transport",380,-0.371809231501569,-1.56652569199039,2.19681380596886e-05,0.000924375624880372,0.000790164159548933,7501,"tags=45%, list=32%, signal=31%","9536/23169/6515/206358/5826/64849/50640/2181/10999/376497/5663/6514/10560/347734/57348/301/9311/89845/4363/9368/6509/4257/126321/51167/24145/57282/29988/83733/1836/55811/23428/3553/92579/284129/646486/11182/57190/291/25874/254228/368/762/9197/2550/10755/961/5205/51228/8273/6533/200931/1811/80772/3775/6812/124565/23516/5743/9497/5243/25800/9123/5244/7355/6576/92745/10227/81855/6536/5999/256987/5025/1109/2180/4067/123/8714/7057/215/85320/55238/8564/113235/5465/10550/2697/6517/353189/54020/10955/1815/18/3688/788/2169/3776/30814/8431/134/83447/7124/55867/6833/283238/284111/1581/4282/81579/2780/3766/57709/7439/81031/10861/79085/6535/9390/56606/6567/2167/6505/55244/5172/2170/89874/2055/387700/1375/51706/26503/201780/6508/6513/57393/23539/5660/6542/124935/8660/2911/4923/1382/320/116362/785/6580/159963/388662/9120/83884/9498/646480/2352/3952/4547/1813/115019/6529/22925/441168/6622/9389/6579/54716/55117/6539/8399/80763/5375/624/6540/11309"
"GO:0045132","meiotic chromosome segregation",84,0.48785797899517,1.88651221415274,2.40305347486923e-05,0.00100403635678867,0.000858258831869531,2417,"tags=33%, list=10%, signal=30%","93426/11144/221150/10403/259266/151648/57082/83540/11130/5347/10051/26271/7272/29893/2177/9700/220134/6790/9232/388649/83990/9133/9134/23397/9319/256126/10592/29781"
"GO:0000731","DNA synthesis involved in DNA repair",39,0.622307709196263,2.08878064044697,2.4241469852776e-05,0.0010057667177379,0.000859737959151085,2338,"tags=33%, list=10%, signal=30%","9768/10721/5983/51514/5427/5422/10714/7398/5424/5426/6240/78995/5111"
"GO:0032259","methylation",210,0.382248455121565,1.67936792433669,2.46320183032001e-05,0.00101487336522838,0.000867522399011828,7852,"tags=50%, list=33%, signal=33%","63976/59336/196541/7298/29960/2146/25840/7468/56978/653333/79723/1786/11185/93166/345630/63978/57604/29947/1789/751071/2091/91893/64863/6632/79922/10196/133383/114826/6636/6839/10785/84444/151194/1787/79918/96764/51605/64783/11107/353267/85002/51805/55695/9836/91801/28989/4255/399818/221078/23067/10436/51611/2593/6628/84787/60487/6635/196483/9739/6637/84705/4507/10419/645332/51490/134145/10919/56339/55178/81627/6419/64324/79813/4839/118881/2122/23378/79066/63977/92342/9757/113802/55170/9869/55006/152992/54931/4548/158234/27292/51106/196074/51574/115286/29104/64216/29072/55209/79624/387338/4234/23463/54496/10322"
"GO:0016081","synaptic vesicle docking",13,-0.837792782000498,-2.02037408142716,2.55670354192915e-05,0.00103189946355548,0.000882076452919057,2290,"tags=62%, list=10%, signal=56%","127262/112755/9699/6616/140730/22999/23025/440279"
"GO:1901991","negative regulation of mitotic cell cycle phase transition",190,0.391387837953609,1.70252642992202,2.54167345963121e-05,0.00103189946355548,0.000882076452919057,2743,"tags=24%, list=12%, signal=22%","221150/4998/63967/10403/9212/55143/57082/983/701/83540/1063/641/11130/991/990/5347/51512/26271/147841/7272/9088/90381/2146/672/220134/332/51514/5933/891/580/9735/83903/4085/699/11170/57405/3619/56155/9319/1017/29980/11073/55055/55159/596/91607"
"GO:0046942","carboxylic acid transport",294,-0.389246846438508,-1.60619799578583,2.54604644499214e-05,0.00103189946355548,0.000882076452919057,6024,"tags=36%, list=26%, signal=27%","2550/10755/5205/8273/6533/200931/1811/3775/6812/124565/5743/5243/9123/5244/6576/92745/81855/6536/5999/256987/5025/1109/2180/4067/123/8714/7057/215/85320/55238/8564/113235/5465/10550/2697/10955/1815/18/3688/788/2169/3776/30814/8431/134/7124/55867/6833/284111/1581/4282/81579/2780/3766/57709/7439/10861/6535/9390/6567/2167/6505/55244/5172/2170/89874/2055/387700/1375/26503/201780/6513/57393/23539/5660/6542/124935/8660/2911/4923/1382/320/116362/785/6580/159963/388662/9120/83884/646480/2352/3952/1813/115019/6529/22925/6622/6579/54716/55117/6539/8399/80763/5375/624/6540/11309"
"GO:0045910","negative regulation of DNA recombination",51,0.565319348541149,2.0050948244562,2.77784348978685e-05,0.00111357739357469,0.000951895443370771,5894,"tags=57%, list=25%, signal=43%","3007/3009/132243/3024/116028/641/5347/10721/3008/55010/2187/50943/3006/4436/3005/115004/341567/8971/23347/55086/55183/112441434/126549/2956/92797/51750/54537/64110/4292"
"GO:0061448","connective tissue development",259,-0.401141185069672,-1.6314818498068,2.90351027600104e-05,0.00115614271594055,0.000988280643572803,6776,"tags=42%, list=29%, signal=30%","51320/2260/55959/1836/3491/4209/649/2355/2734/84159/6591/26254/9517/4882/57045/3570/5159/2131/583/4322/4256/2121/1289/91252/2690/5310/8372/23314/2132/1958/4856/7046/23516/116236/2297/4041/654/8609/59350/5744/8195/4017/1435/3690/8837/389125/84649/656/9149/3091/1490/1277/3292/3213/151449/6662/54795/6474/5595/3207/4023/1833/10424/1291/947/81792/651/7045/7048/140606/4773/50515/57326/2247/130497/3988/392255/51222/150356/11145/2822/4015/64641/59/7076/7477/54206/6423/5307/6781/1302/8200/3952/7704/406929/1311/3200/9241/7481/102724560/10891/85477/81029/7474/26585/7483/1116/8710"
"GO:0000022","mitotic spindle elongation",12,0.835422170377009,2.08046220683379,2.94024407462678e-05,0.00116296453965071,0.000994111996600127,2540,"tags=75%, list=11%, signal=67%","9055/9212/55143/24137/9493/332/29127/3619/6795"
"GO:0008306","associative learning",76,-0.544860792207185,-1.89422779128132,3.00682359669069e-05,0.00118142280789178,0.00100989028155146,6247,"tags=47%, list=27%, signal=35%","10347/164312/3156/84446/7846/351/4885/92521/22941/41/3091/5153/3688/6833/27087/4987/2890/1020/84152/143941/6505/2055/5896/4130/50944/3815/64084/6616/1813/6529/2903/2902/9241/64478/2558/81832"
"GO:0007062","sister chromatid cohesion",56,0.567670566508475,2.04604801539369,3.03409642198597e-05,0.00118429566260808,0.00101234602223881,4793,"tags=45%, list=20%, signal=36%","150280/79075/151648/701/991/157570/113130/5347/151246/9700/3835/83903/699/2237/84250/27127/1663/8243/23047/10664/4361/9126/79892/5885/5889"
"GO:0051256","mitotic spindle midzone assembly",11,0.855297438415214,2.07617061698493,3.07156923207154e-05,0.0011910862911033,0.00101815070933063,2540,"tags=82%, list=11%, signal=73%","9055/9212/55143/24137/9493/332/29127/3619/6795"
"GO:0007127","meiosis I",114,0.452008711874327,1.82930547009005,3.23382694768463e-05,0.0012366259215393,0.00105707837341123,2711,"tags=32%, list=12%, signal=28%","55124/93426/11144/675/10403/10635/7153/57082/11130/8438/5347/26271/29893/2177/994/9700/6790/9232/388649/83990/9133/146956/9134/5888/25788/378708/80010/57697/9319/256126/8900/1164/10018/164045/79173/55706"
"GO:0009566","fertilization",156,-0.444586910943352,-1.71830109895784,3.21187444596846e-05,0.0012366259215393,0.00105707837341123,5836,"tags=38%, list=25%, signal=29%","3074/3305/8372/84329/6812/55231/84691/3708/226/93185/64753/598/928/11022/4179/25932/6690/150159/3207/5535/390243/150221/3206/164684/55521/203102/7784/1291/10343/89869/254528/5016/2743/338/4240/668/8747/8748/57731/10361/92749/11055/284680/5104/85376/1047/10881/149095/152015/127579/2352/54760/91646/22999/283471/131375/8399/153218/341277"
"GO:0099177","regulation of trans-synaptic signaling",441,-0.356844908869374,-1.51642771204006,3.25153621709306e-05,0.0012366259215393,0.00105707837341123,5569,"tags=32%, list=24%, signal=25%","6812/2149/5913/22871/4311/5743/4803/3710/26509/351/9145/2047/114781/27065/22941/41/25953/9379/116443/6536/5999/6792/29/25978/4983/23385/84628/8564/3356/259232/57142/2901/5270/4355/3688/85358/793/2982/55784/5021/5595/3776/134/7124/57502/91851/114/5024/9256/2890/80863/1395/57555/6343/1020/3766/6853/7439/84961/4914/6844/23096/8878/5590/4756/2534/816/6505/65018/9229/2043/347733/8291/43/2898/127262/999/2048/4130/2918/112755/5621/147381/9001/7425/10858/590/773/2911/1143/320/50944/5340/388336/3815/6861/5152/5030/2893/6543/6547/11247/785/9699/2913/25769/64084/794/6616/22986/9498/4804/2915/1813/6529/9118/2903/140730/10815/2902/9241/9066/26232/6622/22999/23732/23025/4747/1630/2894/2892/7474/3814/23542/91683/575/729993/81832/22854/440279/3786"
"GO:0034331","cell junction maintenance",46,-0.615400552370682,-1.96691016109272,3.40511105462261e-05,0.00128678496096025,0.00109995474764812,5585,"tags=54%, list=24%, signal=42%","51150/2149/5913/1639/22941/4983/3690/400916/1739/144165/27445/114784/8506/57126/10882/57555/1365/26059/147381/643866/50944/9076/2150/6272/577"
"GO:0045104","intermediate filament cytoskeleton organization",58,-0.581870759241609,-1.91781614554832,3.49970509324754e-05,0.00131416141254669,0.00112335637170331,3496,"tags=38%, list=15%, signal=32%","3882/3860/645027/1832/2055/79095/7062/54800/5318/3872/83481/196374/125115/338785/1674/3866/9118/3880/4747/3861/6469/3885"
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore",23,0.72489635482534,2.1535176965289,3.81817733861014e-05,0.00142473246226251,0.00121787344703235,2580,"tags=57%, list=11%, signal=50%","9212/55143/983/4751/10615/332/891/9735/29127/3619/1894/55055/90417"
"GO:0090231","regulation of spindle checkpoint",25,0.708100722678493,2.1276542482427,4.0600456060733e-05,0.00149616463234987,0.00127893427460354,5299,"tags=76%, list=23%, signal=59%","221150/10403/9212/55143/57082/11130/220134/332/891/4085/3619/348654/118471/7517/55795/7175/55755/8379/84101"
"GO:0042274","ribosomal small subunit biogenesis",108,0.451371790426851,1.82439725293027,4.05059804091613e-05,0.00149616463234987,0.00127893427460354,8708,"tags=60%, list=37%, signal=38%","2091/91695/128061/10171/5822/65095/26574/102724159/10528/55226/6194/11157/85395/51602/10436/51118/83732/84946/6232/25926/25983/57647/27340/10885/6838/55720/6218/4869/5591/9136/84916/5394/134430/51096/30836/9790/23212/90121/153443/27349/84135/705/27292/6209/10607/55127/9277/29777/79954/92856/64434/102157402/7520/11103/8602/23160/10199/51077/161424/88745/51406/64745/28987/27341/55272"
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint",24,0.703128203769065,2.10473393227181,4.3302781173918e-05,0.00154768313677624,0.0013229727311093,5299,"tags=75%, list=23%, signal=58%","221150/10403/9212/55143/57082/220134/332/891/4085/3619/348654/118471/7517/55795/7175/55755/8379/84101"
"GO:1903504","regulation of mitotic spindle checkpoint",24,0.703128203769065,2.10473393227181,4.3302781173918e-05,0.00154768313677624,0.0013229727311093,5299,"tags=75%, list=23%, signal=58%","221150/10403/9212/55143/57082/220134/332/891/4085/3619/348654/118471/7517/55795/7175/55755/8379/84101"
"GO:0030534","adult behavior",132,-0.466506771739716,-1.76129400929925,4.31874321661972e-05,0.00154768313677624,0.0013229727311093,5724,"tags=42%, list=24%, signal=32%","81790/2354/4864/7846/1476/351/114781/22941/9379/4669/23385/221935/1140/3356/5465/1815/18/85358/28996/4985/2566/4988/57502/57555/1020/3766/7345/84152/434/6505/6387/2043/2055/2247/1393/85446/2743/6323/680/2668/57731/4923/1143/50944/127343/785/6712/7111/2019/3952/1813/26047/894/6622/3218"
"GO:0009451","RNA modification",162,0.405900219437283,1.72173670519722,4.24961821403849e-05,0.00154768313677624,0.0013229727311093,9258,"tags=61%, list=39%, signal=37%","29960/9582/345630/57604/60489/2091/91893/64863/6632/79922/6636/54901/10785/1787/96764/51605/3182/54502/64783/55226/84267/353267/55695/9836/91801/221078/10436/10930/84520/1736/55687/80324/6628/6635/79691/6637/51002/84705/26610/92345/54859/54517/56931/56339/54433/55178/81627/4839/84881/79066/113802/5073/134637/55006/152992/55623/51654/54931/29974/158234/27292/126789/51106/196074/51091/51574/64216/387338/4234/51093/64172/348180/83480/207/29063/79693/51726/6741/29890/83448/54888/27079/129450/54482/79979/55651/63892/117246/55621/57570/81890/25821/11062/144233/25917/285367/54974/54522/16"
"GO:0015849","organic acid transport",295,-0.388653587028252,-1.60395962686574,4.28022663914643e-05,0.00154768313677624,0.0013229727311093,6024,"tags=36%, list=26%, signal=27%","2550/10755/5205/8273/6533/200931/1811/3775/6812/124565/5743/5243/9123/5244/6576/92745/81855/6536/5999/256987/5025/1109/2180/4067/123/8714/7057/215/85320/55238/8564/113235/5465/10550/2697/10955/1815/18/3688/788/2169/3776/30814/8431/134/7124/55867/6833/284111/1581/4282/81579/2780/3766/57709/7439/10861/6535/9390/6567/2167/6505/55244/5172/2170/89874/2055/387700/1375/26503/201780/6513/57393/23539/5660/6542/124935/8660/2911/4923/1382/320/116362/785/6580/159963/388662/9120/83884/646480/2352/3952/1813/115019/6529/22925/6622/6579/54716/55117/6539/8399/80763/5375/624/6540/11309"
"GO:0090307","mitotic spindle assembly",74,0.501919971822574,1.89387936487862,4.56123580271091e-05,0.00162046778547807,0.00138518966892286,6568,"tags=51%, list=28%, signal=37%","9055/56992/9212/55143/4605/3833/4751/3832/991/29128/24137/5347/9493/332/22974/29127/3619/1104/6795/8243/92421/9126/55125/79598/440145/11200/7175/3192/729440/23122/3304/10274/9639/285643/10735/152185/126731/3303"
"GO:1901970","positive regulation of mitotic sister chromatid separation",21,0.74561943647081,2.17494987037817,4.70464020668327e-05,0.0016614660920388,0.00142023537066416,1952,"tags=48%, list=8%, signal=44%","221150/9212/55143/9787/991/11065/9700/220134/332/3619"
"GO:0051047","positive regulation of secretion",269,-0.395650043606544,-1.61614925935343,4.80839836631869e-05,0.00168806079925259,0.00144296875296938,5366,"tags=30%, list=23%, signal=24%","3134/7376/23400/3708/54972/5208/654/3916/5025/7042/2147/8564/5587/9545/2641/3091/283/9501/18/6690/54795/5021/57126/8431/134/4881/3596/114/6833/4282/57555/6343/1020/7784/6385/11069/65018/6387/43/5122/5874/2691/3624/112755/2822/2668/668/640/8660/945/4923/1601/4825/7097/8736/3783/8111/23086/27063/192683/4879/6616/9498/3952/1813/6529/22925/2150/8618/28984/169026/388581/9066/6622/85477/8399/1588/3625/3689/3814/8941/6696"
"GO:0050804","modulation of chemical synaptic transmission",440,-0.357337134722555,-1.51869125651645,5.17287514645113e-05,0.00180533342611145,0.0015432143935357,5569,"tags=32%, list=24%, signal=25%","6812/2149/5913/22871/4311/5743/4803/3710/26509/351/9145/2047/114781/27065/22941/41/25953/9379/116443/6536/5999/6792/29/25978/4983/23385/84628/8564/3356/259232/57142/2901/5270/4355/3688/85358/793/2982/55784/5021/5595/3776/134/7124/57502/91851/114/5024/9256/2890/80863/1395/57555/6343/1020/3766/6853/7439/84961/4914/6844/23096/8878/5590/4756/2534/816/6505/65018/9229/2043/347733/8291/43/2898/127262/999/2048/4130/2918/112755/5621/147381/9001/7425/10858/590/773/2911/1143/320/50944/5340/388336/3815/6861/5152/5030/2893/6543/6547/11247/785/9699/2913/25769/64084/794/6616/22986/9498/4804/2915/1813/6529/9118/2903/140730/10815/2902/9241/9066/26232/6622/22999/23732/23025/4747/1630/2894/2892/7474/3814/23542/91683/575/729993/81832/22854/440279/3786"
"GO:0051382","kinetochore assembly",17,0.770635036557474,2.13301538789322,5.59715214385344e-05,0.00194198267072997,0.00166002333204591,1871,"tags=47%, list=8%, signal=43%","64105/1062/1063/9787/1058/9735/64946/387103"
"GO:0030835","negative regulation of actin filament depolymerization",44,-0.623517530918607,-1.97814067127398,5.71727846968863e-05,0.00197212867213155,0.00168579239087881,2558,"tags=27%, list=11%, signal=24%","6710/29767/2934/119/57731/93661/6712/7111/85477/442721/25802/6708"
"GO:0051693","actin filament capping",40,-0.637032952191221,-1.98562867986029,5.90189414182646e-05,0.00202404265569112,0.001730168906317,2558,"tags=30%, list=11%, signal=27%","6710/29767/2934/119/57731/93661/6712/7111/85477/442721/25802/6708"
"GO:0000076","DNA replication checkpoint signaling",20,0.730909216383388,2.09530897356791,6.92006763516109e-05,0.00235958398157533,0.0020169924903936,4122,"tags=65%, list=18%, signal=54%","4998/63967/8318/990/81620/8914/90381/1763/29980/11073/54962/9656/5883"
"GO:0006936","muscle contraction",303,-0.381725096744901,-1.58267376071969,6.99612136369081e-05,0.002371885031473,0.00202750753264736,5471,"tags=34%, list=23%, signal=26%","5743/26509/7168/226/9446/2280/1613/8654/1910/323/5025/1756/92241/4635/8195/23327/2548/7169/1140/444/3356/5587/6641/6769/1739/56203/2697/6442/388591/255743/18/2982/54795/5021/80149/407034/134/152/30820/7124/2258/5024/6329/6327/29098/1144/8082/1832/3728/6535/6326/3752/94103/2946/26287/29767/800/2934/493/6323/93649/2668/59/1837/1829/5318/1264/10398/6330/1143/23704/3736/3815/5348/4638/6547/1410/9127/3778/3768/7111/6781/7125/8811/3759/1134/1813/1674/3751/9172/1311/5733/7852/6261/287/29119/80763/442721/25802/6334/3270/624"
"GO:0010817","regulation of hormone levels",449,-0.352110565028365,-1.50123872512558,7.10828555025527e-05,0.00239621921418548,0.00204830859934987,6076,"tags=34%, list=26%, signal=26%","5034/79644/4824/2550/3745/83875/56605/51714/1522/2690/81555/5125/231/1958/4856/1428/27122/4311/23516/406/15/8228/51301/6571/3708/1594/5208/2297/84976/4041/5959/26056/51092/654/1910/706/8609/1109/4669/57104/4067/216/10901/8630/2147/84649/5587/8425/2641/3091/2697/9501/3292/18/6690/54795/27445/8431/134/6716/131/152/7124/401258/158835/114/6833/340665/1562/405753/57818/886/5008/53905/54884/57555/6343/1363/7021/7432/25976/10159/9563/59342/10404/5798/259307/3569/25825/6567/11069/140606/174/6422/1803/5122/10699/619373/1646/1393/2691/3624/57393/8608/2822/2304/7425/3976/1734/57016/668/1508/10858/590/640/8660/441282/1558/50506/1601/1382/126/389692/4825/2740/145226/56603/1359/9699/51200/8111/6616/7038/133/3952/1813/1215/54760/2150/130399/169026/388581/10815/9066/7173/6447/387597/1588/3625/3814/6469/10170/64577/6696"
